Time_s,T_Probe_x0y0_degC,T_Pred_Pt1_degC,T_Pred_Pt2_degC
2.654627539503386,27.999675112982196,27.992484737543123,29.571187940395635
2.6817155756207676,27.999663706211848,27.992417129911747,29.611431414032193
2.708803611738149,27.999652087179257,27.992349615551102,29.651993053317383
2.7358916478555306,27.99964025645889,27.992282191368847,29.692864199392105
2.7629796839729117,27.999628214669997,27.99221485438345,29.734036299967364
2.7900677200902932,27.9996159624745,27.992147601720614,29.7755009120429
2.8171557562076748,27.999603500574924,27.99208043060979,29.81724970438843
2.8442437923250563,27.999590829712403,27.99201333838082,29.859274459654195
2.871331828442438,27.99957795066475,27.991946322460638,29.90156707617065
2.8984198645598194,27.999564864244572,27.991879380370104,29.94411956961455
2.925507900677201,27.99955157129745,27.9918125097209,29.986924074277265
2.9525959367945824,27.99953807270018,27.991745708212534,30.02997284415061
2.979683972911964,27.999524369359072,27.991678973629426,30.07325825384888
3.0067720090293455,27.999510462208306,27.991612303838096,30.11677279919108
3.033860045146727,27.999496352208336,27.991545696784414,30.160509097668562
3.060948081264108,27.999482040344354,27.99147915049095,30.204459888782893
3.0880361173814896,27.99946752762482,27.991412663054405,30.248618034098516
3.115124153498871,27.999452815080012,27.99134623264312,30.29297651722585
3.1422121896162527,27.99943790376067,27.991279857494657,30.33752844363744
3.1693002257336342,27.99942279473665,27.99121353591346,30.382267040327744
3.1963882618510158,27.999407489095667,27.99114726626859,30.427185655337986
3.2234762979683973,27.999391987942047,27.99108104699154,30.472277757297284
3.250564334085779,27.999376292395553,27.99101487657409,30.51753693469962
3.2776523702031604,27.999360403590245,27.99094875356628,30.562956895100694
3.304740406320542,27.999344322673384,27.99088267657439,30.608531464305717
3.331828442437923,27.99932805080439,27.99081664425904,30.65425458549832
3.3589164785553045,27.99931158915383,27.990750655333315,30.700120318152916
3.386004514672686,27.999294938902445,27.990684708560952,30.746122836943076
3.4130925507900676,27.999278101240233,27.99061880275461,30.792256430643654
3.440180586907449,27.999261077365553,27.990552936774183,30.838515501003556
3.4672686230248306,27.99924386848427,27.990487109525148,30.884894561424392
3.494356659142212,27.99922647580895,27.99042131995701,30.93138823568836
3.5214446952595937,27.99920890055806,27.99035556706177,30.977991256631267
3.5485327313769752,27.99919114395524,27.990289849872422,31.024698464889212
3.5756207674943568,27.999173207228576,27.990224167461566,31.071504807354437
3.6027088036117383,27.999155091609918,27.990158518939992,31.118405335832616
3.6297968397291194,27.999136798334227,27.990092903455373,31.165395205640394
3.656884875846501,27.999118328638954,27.99002732019095,31.21246967404423
3.6839729119638824,27.999099683763436,27.9899617683643,31.259624098882277
3.711060948081264,27.999080864948343,27.989896247226124,31.306853937090853
3.7381489841986455,27.99906187343512,27.98983075605908,31.35415474317357
3.765237020316027,27.999042710465478,27.989765294176664,31.401522167639136
3.7923250564334086,27.999023377280903,27.989699860922105,31.448951955548374
3.81941309255079,27.99900387512218,27.989634455667332,31.49643994500851
3.8465011286681716,27.998984205228968,27.989569077811936,31.5439820656349
3.873589164785553,27.998964368839346,27.989503726782203,31.591574337081973
3.9006772009029342,27.998944367189434,27.989438402030157,31.639212867550576
3.9277652370203158,27.998924201513006,27.98937310303264,31.68689385216547
3.9548532731376973,27.998903873041122,27.989307829290425,31.73461357155309
3.981941309255079,27.99888338300179,27.98924258032736,31.782368390387184
4.00902934537246,27.99886273261964,27.98917735568954,31.830154755834577
4.036117381489842,27.998841923115606,27.989112154944504,31.87796919615148
4.063205417607223,27.99882095570665,27.98904697768046,31.925808319199373
4.0902934537246045,27.998799831605474,27.98898182350554,31.97366881095639
4.1173814898419865,27.998778552020276,27.988916692047077,32.021547434104555
4.144469525959368,27.99875711815448,27.988851582950907,32.069441026696126
4.1715575620767495,27.998735531206528,27.988786495880692,32.11734650061948
4.198645598194131,27.998713792369653,27.988721430517273,32.16526084022829
4.225733634311513,27.998691902831673,27.988656386558038,32.213181101012296
4.252821670428894,27.998669863774804,27.98859136371631,32.26110440824634
4.279909706546276,27.998647676375484,27.988526361720766,32.30902795561673
4.306997742663657,27.998625341804193,27.988461380314863,32.35694900390356
4.334085778781038,27.998602861225304,27.988396419256297,32.40486487966521
4.36117381489842,27.998580235796943,27.988331478316468,32.45277297396819
4.388261851015801,27.998557466670846,27.988266557279964,32.50067074112057
4.415349887133183,27.99853455499223,27.988201655944074,32.548555697370205
4.442437923250564,27.998511501899678,27.988136774118306,32.59642541967425
4.469525959367946,27.99848830852504,27.98807191162393,32.6442775445865
4.496613995485327,27.99846497599333,27.988007068293527,32.692109766927516
4.523702031602709,27.99844150542263,27.987942243970558,32.73991983862141
4.55079006772009,27.998417897924007,27.98787743850895,32.78770556760336
4.577878103837472,27.998394154601453,27.987812651772696,32.83546481666487
4.604966139954853,27.998370276551796,27.987747883635464,32.883195502243
4.632054176072234,27.998346264864654,27.987683133980223,32.93089559340835
4.659142212189616,27.99832212062238,27.987618402698878,32.97856311080208
4.686230248306997,27.998297844900005,27.987553689691925,33.02619612542123
4.713318284424379,27.99827343876521,27.98748899486811,33.07379275768104
4.74040632054176,27.99824890327828,27.987424318144097,33.12135117644011
4.767494356659142,27.998224239492085,27.987359659444163,33.168869597806825
4.794582392776523,27.998199448452034,27.98729501869989,33.216346284267864
4.821670428893905,27.998174531196085,27.987230395849867,33.26377954376465
4.8487584650112865,27.998149488754713,27.987165790839406,33.31116772856265
4.8758465011286685,27.9981243221509,27.987101203620274,33.35850923443938
4.9029345372460496,27.99809903240014,27.987036634150417,33.405802499765464
4.930022573363431,27.998073620510432,27.98697208239372,33.45304600449546
4.957110609480813,27.998048087482285,27.98690754831974,33.500238269384994
4.984198645598194,27.99802243430873,27.98684303190348,33.54737785505865
5.011286681715576,27.997996661975325,27.98677853312516,33.59446336116208
5.038374717832957,27.997970771460174,27.98671405196999,33.64149342556133
5.065462753950339,27.99794476373395,27.986649588427948,33.688466723430494
5.09255079006772,27.997918639759916,27.98658514249358,33.735381966562606
5.119638826185102,27.997892400493946,27.986520714165806,33.782237902474336
5.146726862302483,27.997866046884557,27.986456303447714,33.829033313660624
5.173814898419865,27.99783957987295,27.986391910346377,33.87576701692788
5.200902934537246,27.99781300039303,27.986327534872675,33.922437862470424
5.227990970654627,27.997786309371463,27.98626317704112,33.96904473329259
5.255079006772009,27.997759507727697,27.986198836869686,34.01558654440811
5.28216704288939,27.99773259637402,27.986134514379646,34.06206224219062
5.309255079006772,27.9977055762156,27.98607020959542,34.10847080363662
5.336343115124153,27.99767844815054,27.986005922544425,34.15481123570392
5.363431151241535,27.997651213069922,27.98594165325691,34.201082574733235
5.390519187358916,27.99762387185786,27.98587740176584,34.24728388564506
5.417607223476298,27.997596425391567,27.98581316810675,34.29341426146182
5.444695259593679,27.9975688745414,27.985748952317607,34.33947282256234
5.471783295711061,27.997541220170927,27.985684754438694,34.385458716208454
5.498871331828442,27.99751346313699,27.98562057451248,34.43137111578974
5.525959367945823,27.997485604289768,27.98555641258351,34.47720922038405
5.553047404063205,27.997457644472835,27.985492268698277,34.52297225409681
5.5801354401805865,27.997429584523243,27.985428142905132,34.568659465571464
5.6072234762979685,27.99740142527158,27.98536403525416,34.614270127346046
5.6343115124153496,27.99737316754205,27.98529994579709,34.6598035354203
5.6613995485327315,27.99734481215254,27.98523587458719,34.7052590086715
5.688487584650113,27.997316359914695,27.98517182167917,34.75063588836921
5.715575620767495,27.997287811634003,27.9851077871291,34.79593353760971
5.742663656884876,27.99725916810986,27.985043770994313,34.841151340923986
5.769751693002258,27.997230430135666,27.984979773333322,34.886288703714214
5.796839729119639,27.997201598498894,27.98491579420574,34.93134505184032
5.82392776523702,27.99717267398118,27.984851833672202,34.97631983106858
5.851015801354402,27.9971436573584,27.98478789179428,35.02121250673067
5.878103837471783,27.99711454940077,27.98472396863442,35.06602256321885
5.905191873589165,27.997085350872922,27.984660064255863,35.11074950355871
5.932279909706546,27.99705606253399,27.984596178722587,35.15539284897854
5.959367945823928,27.997026685137715,27.984532312099226,35.199952138508806
5.986455981941309,27.996997219432526,27.984468464451027,35.24442692860966
6.013544018058691,27.99696766616163,27.984404635843767,35.2888167926913
6.040632054176072,27.996938026063123,27.98434082634371,35.33312132081251
6.067720090293454,27.99690829987007,27.98427703601755,35.3773401192223
6.094808126410835,27.996878488310607,27.98421326493234,35.421472810058205
6.121896162528216,27.99684859210804,27.98414951315546,35.46551903094821
6.148984198645598,27.996818611980952,27.984085780754565,35.50947843462738
6.176072234762979,27.99678854864329,27.98402206779752,35.5533506886623
6.203160270880361,27.99675840280448,27.98395837435237,35.597135475028544
6.230248306997742,27.996728175169523,27.98389470048728,35.64083248986347
6.257336343115124,27.9966978664391,27.983831046270513,35.684441443069446
6.284424379232505,27.99666747730969,27.983767411770373,35.727962058000486
6.311512415349887,27.996637008473662,27.983703797055163,35.77139407120639
6.3386004514672685,27.996606460619397,27.98364020219316,35.81473723205521
6.36568848758465,27.996575834431383,27.98357662725257,35.85799130250398
6.3927765237020315,27.996545130590338,27.983513072301495,35.90115605675934
6.419864559819413,27.99651434977332,27.983449537407896,35.9442312809854
6.446952595936795,27.996483492653844,27.983386022639564,35.98721677305805
6.474040632054176,27.99645255990199,27.98332252806409,36.030112342276475
6.501128668171558,27.996421552184515,27.983259053748835,36.07291780910558
6.528216704288939,27.996390470164982,27.983195599760897,36.11563300491061
6.555304740406321,27.996359314503874,27.98313216616709,36.15825777170265
6.582392776523702,27.99632808585871,27.98306875303391,36.20079196187663
6.609480812641084,27.99629678488417,27.98300536042752,36.24323543799047
6.636568848758465,27.996265412232212,27.98294198841372,36.28558807252253
6.663656884875846,27.996233968552204,27.982878637057926,36.32784974761241
6.690744920993228,27.996202454491034,27.982815306425145,36.370020354841486
6.717832957110609,27.996170870693245,27.98275199657996,36.41209979502647
6.744920993227991,27.99613921780116,27.9826887075865,36.45408797795896
6.772009029345372,27.996107496455014,27.98262543950844,36.49598482221435
6.799097065462754,27.99607570729307,27.982562192408956,36.53779025498465
6.826185101580135,27.996043850951754,27.982498966350732,36.579504211793065
6.853273137697517,27.996011928065798,27.982435761395937,36.621126636317314
6.880361173814898,27.99597993926835,27.982372577606196,36.66265748023245
6.90744920993228,27.99594788519112,27.982309415042597,36.704096702980294
6.934537246049661,27.99591576646452,27.982246273765657,36.74544427157124
6.961625282167042,27.99588358371778,27.982183153835322,36.78670016041093
6.988713318284424,27.9958513375791,27.982120055310947,36.82786435118662
7.015801354401805,27.99581902867578,27.982056978251293,36.86893683258669
7.042889390519187,27.99578665763436,27.981993922714505,36.90991760016623
7.0699774266365685,27.995754225080756,27.981930888758104,36.95080665619217
7.0970654627539504,27.99572173164041,27.981867876438983,36.9916040095121
7.1241534988713315,27.99568917793841,27.981804885813393,37.03230967530403
7.1512415349887135,27.995656564599656,27.98174191693693,37.07292367496609
7.178329571106095,27.995623892248993,27.98167896986454,37.11344603597048
7.205417607223477,27.995591161511342,27.981616044650494,37.15387679174843
7.232505643340858,27.995558373011868,27.981553141348396,37.19421598144989
7.259593679458239,27.99552552737611,27.981490260011164,37.234463649841956
7.286681715575621,27.995492625230128,27.981427400691032,37.274619847176936
7.313769751693002,27.995459667200656,27.98136456343954,37.31468462906907
7.340857787810384,27.99542665391525,27.981301748307537,37.354658056344064
7.367945823927765,27.995393586002432,27.981238955345155,37.394540194874104
7.395033860045147,27.99536046409185,27.98117618460183,37.43433111547607
7.422121896162528,27.99532728881441,27.98111343612628,37.474030893793035
7.44920993227991,27.99529406080244,27.98105070996651,37.513639610185386
7.476297968397291,27.995260780689854,27.98098800616981,37.55315734956247
7.503386004514673,27.99522744911228,27.98092532478274,37.5925842012791
7.530474040632054,27.995194066707235,27.98086266585114,37.631920259030544
7.557562076749435,27.995160634114256,27.980800029420127,37.671165620738726
7.584650112866817,27.995127151975087,27.98073741553408,37.71032038844475
7.611738148984198,27.9950936209338,27.980674824236655,37.749384668229474
7.63882618510158,27.995060041636986,27.980612255570772,37.78835857002924
7.665914221218961,27.99502641473388,27.98054970957862,37.82724220757352
7.693002257336343,27.994992740876537,27.98048718630166,37.86603569828489
7.720090293453724,27.994959020719996,27.9804246857806,37.904739163182256
7.747178329571106,27.994925254922418,27.98036220805544,37.94335272678522
7.774266365688487,27.99489144414526,27.98029975316542,37.98187651704905
7.8013544018058685,27.994857589053435,27.980237321149055,38.02031066519433
7.8284424379232505,27.994823690315467,27.980174912044134,38.0586553056568
7.8555304740406315,27.994789748603655,27.980112525887705,38.09691057598352
7.8826185101580135,27.994755764594228,27.98005016271608,38.135076616771634
7.909706546275395,27.994721738967513,27.979987822564844,38.173153571578894
7.936794582392777,27.994687672408105,27.979925505468856,38.21114158683837
7.963882618510158,27.99465356560501,27.97986321146224,38.24904081179812
7.99097065462754,27.99461941925182,27.979800940578397,38.286851398396216
8.01805869074492,27.994585234046877,27.979738692849995,38.324573501191345
8.045146726862303,27.994551010693435,27.979676468308988,38.36220727729743
8.072234762979685,27.99451674989982,27.979614266986605,38.39975288630843
8.099322799097065,27.99448245237959,27.979552088913355,38.437210490224054
8.126410835214447,27.994448118851714,27.979489934119037,38.47458025338032
8.153498871331829,27.994413750040728,27.979427802632728,38.51186234237499
8.180586907449209,27.99437934667689,27.9793656944828,38.549056925989184
8.207674943566591,27.994344909496363,27.979303609696917,38.58616417516856
8.234762979683973,27.99431043924136,27.97924154830203,38.623184262925996
8.261851015801355,27.99427593666033,27.979179510324403,38.66011736425863
8.288939051918735,27.994241402508102,27.979117495789588,38.69696365610158
8.316027088036117,27.994206837546066,27.97905550472245,38.73372331726574
8.343115124153499,27.994172242542327,27.978993537147158,38.77039652837987
8.370203160270881,27.994137618271875,27.978931593087196,38.806983471832055
8.397291196388261,27.994102965516745,27.978869672565363,38.84348433171166
8.424379232505643,27.99406828506619,27.978807775603773,38.879899293745694
8.451467268623025,27.994033577716838,27.97874590222387,38.916228545238184
8.478555304740405,27.993998844272856,27.978684052446425,38.952472275052195
8.505643340857787,27.993964085546118,27.978622226291538,38.98863067353433
8.53273137697517,27.993929302356364,27.978560423778642,39.02470393246382
8.559819413092551,27.99389449553137,27.978498644926514,39.06069224500384
8.586907449209932,27.993859665907113,27.978436889753272,39.09659580565242
8.613995485327314,27.993824814327915,27.978375158276382,39.13241481020481
8.641083521444695,27.993789941646632,27.97831345051267,39.168149455686645
8.668171557562076,27.993755048724793,27.978251766478305,39.20379994030357
8.695259593679458,27.99372013643278,27.978190106188833,39.23936646340346
8.72234762979684,27.993685205649978,27.97812846965916,39.27484922545759
8.749435665914222,27.993650257264935,27.978066856903563,39.31024842799888
8.776523702031602,27.993615292175537,27.97800526793569,39.34556427358136
8.803611738148984,27.993580311289147,27.977943702768574,39.380796965739314
8.830699774266366,27.993545315522784,27.977882161414637,39.41594670894506
8.857787810383748,27.993510305803266,27.977820643885682,39.45101370857243
8.884875846501128,27.993475283067376,27.977759150192913,39.485998170849534
8.91196388261851,27.99344024826202,27.97769768034693,39.5209003028174
8.939051918735892,27.99340520234438,27.977636234357746,39.55572031232629
8.966139954853272,27.993370146282075,27.97757481223477,39.590458407979824
8.993227990970654,27.99333508105331,27.977513413986834,39.625114799100196
9.020316027088036,27.993300007647036,27.977452039622186,39.65968969569327
9.047404063205418,27.993264927063105,27.977390689148503,39.694183308413834
9.074492099322798,27.993229840312413,27.97732936257289,39.72859584853468
9.10158013544018,27.993194748417064,27.97726805990188,39.76292752788961
9.128668171557562,27.99315965241052,27.977206781141458,39.79717855888968
9.155756207674944,27.993124553337736,27.977145526297043,39.83134915447521
9.182844243792324,27.993089452255333,27.977084295373512,39.8654395280821
9.209932279909706,27.993054350231734,27.977023088375187,39.89944989361382
9.237020316027088,27.99301924834731,27.976961905305863,39.93338046540999
9.264108352144468,27.992984147694525,27.97690074616879,39.96723145822002
9.29119638826185,27.992949049378094,27.9768396109667,40.0010030871479
9.318284424379232,27.992913954515117,27.976778499701787,40.03469556768338
9.345372460496614,27.992878864235223,27.976717412375738,40.06830911564648
9.372460496613995,27.99284377968071,27.976656348989717,40.1018439471776
9.399548532731377,27.992808702006705,27.97659530954439,40.13530027869443
9.426636568848759,27.992773632381272,27.976534294039908,40.16867832685982
9.45372460496614,27.99273857198558,27.976473302475934,40.20197830855616
9.48081264108352,27.992703522014025,27.976412334851634,40.23520044087258
9.507900677200903,27.992668483674368,27.976351391165686,40.26834494110611
9.534988713318285,27.99263345818788,27.976290471416288,40.301412026721174
9.562076749435665,27.992598446789458,27.976229575601163,40.33440191532917
9.589164785553047,27.99256345072778,27.976168703717555,40.367314824664014
9.616252821670429,27.992528471265413,27.976107855762248,40.40015097255263
9.64334085778781,27.99249350967896,27.976047031731564,40.43291057688992
9.670428893905191,27.99245856725919,27.975986231621366,40.465593855660735
9.697516930022573,27.992423645311145,27.97592545542707,40.49820102689822
9.724604966139955,27.992388745154287,27.975864703143646,40.53073230865494
9.751693002257337,27.99235386812261,27.975803974765622,40.563187918989236
9.778781038374717,27.99231901556477,27.975743270287094,40.595568075941124
9.805869074492099,27.992284188844206,27.975682589701723,40.62787299755254
9.832957110609481,27.99224938933925,27.97562193300275,40.66010290181061
9.860045146726861,27.992214618443263,27.975561300182996,40.69225800662532
9.887133182844243,27.992179877564737,27.97550069123487,40.72433852982731
9.914221218961625,27.992145168127415,27.97544010615037,40.75634468914885
9.941309255079007,27.992110491570404,27.975379544921086,40.78827670218511
9.968397291196387,27.992075849348293,27.975319007538218,40.82013478643579
9.99548532731377,27.992041242931258,27.975258493992566,40.851919159262515
10.022573363431151,27.992006673805168,27.975198004274546,40.883630037868315
10.049661399548533,27.991972143471703,27.975137538374188,40.91526763928721
10.076749435665914,27.99193765344845,27.97507709628115,40.94683218039297
10.103837471783295,27.99190320526901,27.975016677984712,40.97832387785557
10.130925507900677,27.991868800483104,27.97495628347379,41.0097429481245
10.158013544018058,27.991834440656667,27.974895912736933,41.0410896074336
10.18510158013544,27.991800127371956,27.97483556576234,41.0723640717891
10.212189616252822,27.991765862227638,27.974775242537852,41.10356655693425
10.239277652370204,27.99173164683889,27.974714943050966,41.13469727834441
10.266365688487584,27.991697482837495,27.974654667288835,41.165756451255966
10.293453724604966,27.99166337187193,27.974594415238276,41.19674429065276
10.320541760722348,27.991629315607458,27.974534186885776,41.22766101126568
10.34762979683973,27.991595315726215,27.974473982217496,41.25850682745681
10.37471783295711,27.991561373927304,27.974413801219274,41.2892819532761
10.401805869074492,27.991527491926874,27.974353643876633,41.31998660247192
10.428893905191874,27.991493671458194,27.974293510174785,41.35062098846794
10.455981941309254,27.991459914271754,27.97423340009863,41.38118532435422
10.483069977426636,27.991426222135335,27.974173313632775,41.41167982287363
10.510158013544018,27.991392596834075,27.974113250761526,41.44210469648158
10.5372460496614,27.99135904017057,27.974053211468895,41.472460157211025
10.56433408577878,27.99132555396492,27.97399319573862,41.502746416726396
10.591422121896162,27.991292140054828,27.97393320355414,41.53296368630915
10.618510158013544,27.991258800295647,27.973873234898633,41.563112176831105
10.645598194130926,27.991225536560464,27.973813289755,41.59319209879091
10.672686230248306,27.99119235074016,27.973753368105875,41.623203662377534
10.699774266365688,27.99115924474348,27.97369346993363,41.653147077319495
10.72686230248307,27.991126220497076,27.97363359522038,41.68302255289871
10.75395033860045,27.991093279945606,27.973573743948,41.71283029795123
10.781038374717832,27.99106042505175,27.9735139160981,41.742570520915464
10.808126410835214,27.991027657796295,27.973454111652064,41.772243429796525
10.835214446952596,27.990994980178183,27.973394330591034,41.801849232265894
10.862302483069977,27.99096239421456,27.97333457289592,41.83138813543378
10.889390519187359,27.990929901940834,27.973274838547397,41.86086034596625
10.91647855530474,27.990897505410718,27.973215127525936,41.8902660700738
10.943566591422123,27.99086520669628,27.97315543981178,41.919605513504514
10.970654627539503,27.990833007887993,27.97309577538496,41.94887888157838
10.997742663656885,27.990800911094762,27.9730361342253,41.978086379169476
11.024830699774267,27.99076891844399,27.97297651631243,42.00722821061926
11.051918735891647,27.9907370320816,27.972916921625767,42.03630457977449
11.079006772009029,27.990705254172077,27.972857350144555,42.06531568998815
11.10609480812641,27.99067358689851,27.972797801847836,42.094261744148405
11.133182844243793,27.99064203246261,27.972738276714473,42.1231429447392
11.160270880361173,27.990610593084764,27.972678774723153,42.15195949364674
11.187358916478555,27.990579271004048,27.97261929585239,42.180711592234076
11.214446952595937,27.990548068478258,27.972559840080528,42.209399441340594
11.241534988713319,27.990516987783945,27.972500407385752,42.238023241384965
11.268623024830699,27.990486031216427,27.972440997746084,42.26658319229767
11.295711060948081,27.99045520108982,27.972381611139394,42.29507949340471
11.322799097065463,27.990424499737053,27.972322247543406,42.32351234347639
11.349887133182843,27.990393929509892,27.9722629069357,42.35188194078625
11.376975169300225,27.990363492778958,27.972203589293713,42.380188483202836
11.404063205417607,27.990333191933725,27.972144294594752,42.40843216797902
11.43115124153499,27.990303029382556,27.972085022815996,42.43661319177767
11.45823927765237,27.990273007552695,27.972025773934494,42.46473175073789
11.485327313769751,27.990243128890288,27.97196654792718,42.492788040517134
11.512415349887133,27.99021339586039,27.971907344770877,42.52078225628595
11.539503386004515,27.990183810946956,27.971848164442292,42.54871459255108
11.566591422121896,27.990154376652864,27.97178900691803,42.576585243281585
11.593679458239277,27.9901250954999,27.971729872174595,42.60439440190334
11.62076749435666,27.990095970028765,27.9716707601884,42.632142261447356
11.64785553047404,27.990067002799076,27.97161167093576,42.65982901421649
